"INCIDENT_KEY","OCCUR_DATE","OCCUR_TIME","BORO","LOC_OF_OCCUR_DESC","PRECINCT","JURISDICTION_CODE","LOC_CLASSFCTN_DESC","LOCATION_DESC","X_COORD_CD","Y_COORD_CD","Latitude","Longitude"
"301321141","02/14/2025","22:00:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"955760","164018","-74.10262128","40.61683035"
"271188186","07/12/2023","00:06:00","BROOKLYN","OUTSIDE","71","0","STREET",,"995175","179809","-73.96062445","40.66021235"
"167835863","08/06/2017","04:09:00","BRONX","OUTSIDE","47","0","STREET",,"1026480","262584","-73.84727176","40.88731363"
"167917431","08/08/2017","17:54:00","BRONX","OUTSIDE","44","0","STREET",,"1005142","246042","-73.92449462","40.84198718"
"300341223","01/31/2025","11:55:00","BROOKLYN","OUTSIDE","79","0","STREET",,"995261","191567","-73.96029527","40.6924853"
"270388042","06/25/2023","04:20:00","BROOKLYN","OUTSIDE","76","0","PLAYGROUND",,"981861","186545","-74.00861451","40.67870758"
"138899430","09/26/2014","23:50:00","QUEENS","OUTSIDE","104","0","STREET",,"1010589","195028","-73.90500829","40.70195259"
"138899573","09/26/2014","18:33:00","BROOKLYN","OUTSIDE","79","0","STREET",,"997730","190482","-73.95139411","40.68950381"
"168306063","08/19/2017","21:44:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1000327","230612","-73.94193371","40.79964626"
"168080540","08/13/2017","16:01:00","BRONX","OUTSIDE","44","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1007174","239542","-73.91717288","40.82414151"
"212640533","05/03/2020","04:41:00","QUEENS","OUTSIDE","113","0","STREET",,"1041332","188264","-73.79418945","40.68324212"
"138899804","09/26/2014","18:16:00","BROOKLYN","OUTSIDE","67","0","STREET",,"1003934","178858","-73.92905715","40.65758692"
"10038633","01/05/2006","19:25:00","BROOKLYN","INSIDE","81","0","COMMERCIAL","GROCERY/BODEGA","1006211","189584","-73.92081554","40.68702203"
"10137411","01/09/2006","21:25:00","BROOKLYN","OUTSIDE","72","0","STREET","NONE","982106","172074","-74.00772661","40.63898792"
"10137433","01/15/2006","20:22:00","BRONX","INSIDE","52","0","DWELLING","MULTI DWELL - APT BUILD","1016720","256085","-73.88260138","40.86951721"
"10137435","01/16/2006","22:35:00","BROOKLYN","OUTSIDE","88","0","STREET","NONE","995029","189663","-73.96113492","40.68725954"
"10187492","01/17/2006","21:56:00","BRONX","INSIDE","40","0","COMMERCIAL","GROCERY/BODEGA","1006984","238152","-73.9178641","40.82032685"
"10187493","01/17/2006","23:39:00","BRONX","OUTSIDE","41","0","STREET",,"1013766","238399","-73.89335984","40.82098474"
"10240246","01/25/2006","16:30:00","QUEENS","OUTSIDE","101","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1044048","156630","-73.78467718","40.59639588"
"10333308","01/31/2006","15:00:00","BROOKLYN","OUTSIDE","83","0","STREET","NONE","1007052","193757","-73.91776898","40.69847382"
"270435994","06/26/2023","19:28:00","BRONX","OUTSIDE","43","0","STREET","GROCERY/BODEGA","1021276","238398","-73.86622618","40.8209537"
"10333342","02/07/2006","02:32:00","MANHATTAN","OUTSIDE","30","0","STREET","NONE","998751","239936","-73.94760585","40.82524077"
"10411009","02/11/2006","01:00:00","BRONX","OUTSIDE","40","0","COMMERCIAL","FACTORY/WAREHOUSE","1003506","233893","-73.93044223","40.80864535"
"10411013","02/12/2006","12:21:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999530","214433","-73.94484915","40.75524059"
"10411014","02/12/2006","22:29:00","BROOKLYN","OUTSIDE","69","0","STREET","NONE","1010982","174326","-73.90367301","40.6451291"
"10454360","02/14/2006","14:35:00","QUEENS","INSIDE","103","0","DWELLING","MULTI DWELL - APT BUILD","1038550","190313","-73.80420355","40.68888364"
"10454373","02/19/2006","00:25:00","BROOKLYN","OUTSIDE","79","0","STREET",,"1001289","186459","-73.93857094","40.67845546"
"10454380","02/19/2006","13:57:00","MANHATTAN","OUTSIDE","24","2","HOUSING","MULTI DWELL - PUBLIC HOUS","993290","230079","-73.96735103","40.79819332"
"10619054","02/22/2006","21:55:00","QUEENS","OUTSIDE","113","0","DWELLING",,"1050963","189412","-73.7594532","40.68632576"
"10619070","02/28/2006","16:09:00","BROOKLYN","OUTSIDE","67","0","STREET",,"998243","176387","-73.94957355","40.65081539"
"10619081","03/04/2006","04:04:00","STATEN ISLAND","OUTSIDE","120","0","STREET","BAR/NIGHT CLUB","962987","168556","-74.07660423","40.6293065"
"10660752","03/10/2006","21:30:00","BROOKLYN","OUTSIDE","75","0","STREET","NONE","1015378","177864","-73.88781577","40.65482578"
"10764205","03/20/2006","21:54:00","BROOKLYN","INSIDE","83","0","DWELLING","MULTI DWELL - APT BUILD","1008352","189038","-73.91309759","40.68551781"
"10879218","04/03/2006","00:42:00","BRONX","OUTSIDE","43","0","STREET",,"1021100","244445","-73.86682885","40.83755171"
"10953932","04/09/2006","00:37:00","BROOKLYN","OUTSIDE","71","0","STREET",,"1003694","182268","-73.92991232","40.66694715"
"10969344","04/11/2006","02:20:00","BRONX","OUTSIDE","44","0","STREET",,"1005501","245608","-73.92319852","40.84079512"
"11118206","04/22/2006","19:28:00","QUEENS","OUTSIDE","115","0","DWELLING","PVT HOUSE","1015931","216999","-73.88563862","40.76224004"
"11118217","04/22/2006","03:20:00","QUEENS","OUTSIDE","113","0","COMMERCIAL",,"1042749","186735","-73.78909368","40.67903612"
"11118225","04/24/2006","20:55:00","BROOKLYN","OUTSIDE","60","0","STREET","NONE","985681","148951","-73.99485022","40.57552016"
"11118229","04/25/2006","18:28:00","MANHATTAN","OUTSIDE","34","0","STREET","NONE","1004418","251117","-73.927096","40.85591823"
"12835940","05/06/2006","23:52:00","BRONX","INSIDE","44","0","DWELLING","MULTI DWELL - APT BUILD","1006596","242081","-73.91925284","40.83111182"
"12835944","05/07/2006","04:20:00","BROOKLYN","OUTSIDE","78","0","STREET",,"988952","186074","-73.98304965","40.67741387"
"15400554","05/13/2006","18:43:00","BROOKLYN","OUTSIDE","77","0","STREET",,"1000423","185111","-73.94169636","40.67475713"
"15400555","05/13/2006","18:55:00","BROOKLYN","OUTSIDE","90","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1000533","198368","-73.94126775","40.71114432"
"15400557","05/14/2006","02:38:00","BRONX","OUTSIDE","48","0","STREET","NONE","1015844","246036","-73.88581605","40.84193891"
"16631468","05/25/2006","20:13:00","MANHATTAN","OUTSIDE","28","2","HOUSING","MULTI DWELL - PUBLIC HOUS","997853","230889","-73.95086887","40.80041071"
"16631495","05/28/2006","23:00:00","BROOKLYN","OUTSIDE","88","0","COMMERCIAL","HOTEL/MOTEL","995369","187427","-73.95991265","40.68112181"
"16631498","05/29/2006","20:00:00","BRONX","OUTSIDE","41","0","OTHER",,"1012440","237118","-73.89815607","40.81747308"
"16692668","06/03/2006","16:28:00","QUEENS","OUTSIDE","105","0","STREET",,"1058221","201554","-73.73314969","40.71959487"
"16692669","06/03/2006","21:10:00","BROOKLYN","OUTSIDE","71","0","VEHICLE",,"1002032","180644","-73.93590755","40.66249312"
"16814011","06/13/2006","20:56:00","BROOKLYN","OUTSIDE","70","0","STREET","MULTI DWELL - APT BUILD","995793","173152","-73.95840838","40.64193954"
"16814012","06/13/2006","21:55:00","BRONX","OUTSIDE","45","0","STREET","NONE","1031059","247719","-73.83081514","40.8464907"
"16814019","06/15/2006","15:19:00","BRONX","OUTSIDE","44","0","STREET",,"1005501","245608","-73.92319852","40.84079512"
"16814037","06/18/2006","23:28:00","QUEENS","OUTSIDE","100","0","STREET","NONE","1042770","153816","-73.78930344","40.58868057"
"16895007","06/19/2006","09:18:00","BRONX","OUTSIDE","44","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1004050","244191","-73.92844674","40.83690924"
"16895015","06/20/2006","22:00:00","BROOKLYN","OUTSIDE","79","0","STREET",,"1000327","187464","-73.94203683","40.68121575"
"23354059","06/28/2006","13:31:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1019406","184339","-73.87326507","40.67258313"
"23354068","06/30/2006","01:38:00","BROOKLYN","OUTSIDE","69","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1014066","175710","-73.89255375","40.64891804"
"23354076","07/02/2006","02:38:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1008878","184163","-73.91121882","40.6721356"
"23354079","07/02/2006","02:55:00","BRONX","INSIDE","44","0","DWELLING","MULTI DWELL - APT BUILD","1007410","242801","-73.91630892","40.83308592"
"23354125","07/08/2006","23:40:00","BROOKLYN","OUTSIDE","76","2","HOUSING","MULTI DWELL - PUBLIC HOUS","983234","185294","-74.00366424","40.67527413"
"23354131","07/09/2006","01:13:00","QUEENS","OUTSIDE","113","0","STREET",,"1048361","193734","-73.7687941","40.69820784"
"23354134","07/10/2006","18:50:00","MANHATTAN","OUTSIDE","28","0","STREET",,"997591","235014","-73.95180699","40.81173309"
"23444497","07/19/2006","04:19:00","MANHATTAN","OUTSIDE","34","0","STREET",,"1003408","248343","-73.93075498","40.84830668"
"23471266","07/16/2006","21:38:00","BROOKLYN","INSIDE","60","2","HOUSING","MULTI DWELL - PUBLIC HOUS","989887","154048","-73.9797055","40.58950874"
"23625561","07/30/2006","01:53:00","BRONX","OUTSIDE","44","0","STREET",,"1006769","241999","-73.91862797","40.83088632"
"23722474","08/06/2006","00:45:00","BROOKLYN","OUTSIDE","71","0","STREET","MULTI DWELL - APT BUILD","995267","183107","-73.96028746","40.66926451"
"23722476","08/06/2006","02:09:00","BRONX","INSIDE","42","0","DWELLING",,"1013480","238401","-73.89439315","40.82099118"
"23749374","08/07/2006","19:33:00","BROOKLYN","OUTSIDE","67","0","STREET",,"1004662","176596","-73.92644017","40.65137658"
"23749375","08/07/2006","22:06:00","BROOKLYN","OUTSIDE","79","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999851","193263","-73.94373959","40.69713353"
"23807435","08/09/2006","22:45:00","QUEENS","INSIDE","104","0","DWELLING","PVT HOUSE","1009799","197195","-73.90784924","40.70790281"
"23822598","08/11/2006","21:12:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1009059","180294","-73.91058056","40.66151555"
"23846689","08/12/2006","03:15:00","BROOKLYN","INSIDE","70","0","DWELLING","MULTI DWELL - APT BUILD","995723","174752","-73.95865789","40.64633129"
"23957544","08/20/2006","23:07:00","BRONX","OUTSIDE","44","0","STREET","MULTI DWELL - APT BUILD","1008692","243109","-73.91167508","40.83392783"
"23974391","08/22/2006","01:31:00","QUEENS","OUTSIDE","101","0","STREET","MULTI DWELL - APT BUILD","1053639","158980","-73.75011736","40.60277623"
"23999558","08/22/2006","03:33:00","BROOKLYN","OUTSIDE","77","0","STREET",,"1003509","185018","-73.93057133","40.67449569"
"24050484","08/25/2006","23:00:00","QUEENS","OUTSIDE","109","0","VEHICLE",,"1032051","217053","-73.827448","40.7623158"
"24103839","08/31/2006","01:26:00","QUEENS","OUTSIDE","100","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1036866","153431","-73.81056339","40.58766083"
"24103852","08/31/2006","22:33:00","QUEENS","OUTSIDE","100","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1036866","153431","-73.81056339","40.58766083"
"24157452","09/04/2006","05:30:00","BROOKLYN","OUTSIDE","63","0","STREET",,"1006131","171650","-73.9211622","40.63779737"
"24157455","09/04/2006","14:15:00","BRONX","OUTSIDE","46","0","STREET","MULTI DWELL - APT BUILD","1007988","248342","-73.91420061","40.84829281"
"24236347","09/09/2006","23:17:00","BROOKLYN","OUTSIDE","81","0","STREET",,"1007115","188766","-73.91755872","40.68477452"
"24264430","09/11/2006","18:22:00","BROOKLYN","OUTSIDE","81","0","STREET","MULTI DWELL - APT BUILD","1001586","189839","-73.93749148","40.68773221"
"24287319","09/11/2006","15:30:00","QUEENS","OUTSIDE","106","0","STREET",,"1037736","188003","-73.80715704","40.68254819"
"24287320","09/13/2006","00:21:00","BROOKLYN","OUTSIDE","71","0","STREET",,"996148","181563","-73.95711437","40.66502544"
"24303623","09/13/2006","02:31:00","QUEENS","OUTSIDE","103","0","STREET","GROCERY/BODEGA","1048142","198718","-73.7695366","40.71188928"
"24320684","09/14/2006","00:39:00","BROOKLYN","INSIDE","73","0","VEHICLE",,"1010793","178258","-73.9043386","40.65592215"
"24347273","09/16/2006","14:07:00","BRONX","OUTSIDE","47","0","STREET","MULTI DWELL - APT BUILD","1023908","259895","-73.8565896","40.87994511"
"24474755","09/24/2006","13:59:00","BRONX","OUTSIDE","44","0","STREET",,"1008455","243214","-73.91253115","40.83421668"
"24474757","09/24/2006","18:35:00","QUEENS","OUTSIDE","105","0","STREET",,"1056439","179735","-73.73981204","40.65972171"
"24474758","09/24/2006","22:00:00","BRONX","OUTSIDE","47","0","STREET",,"1026071","263801","-73.84874335","40.89065586"
"24516762","09/26/2006","14:38:00","MANHATTAN","OUTSIDE","10","0","STREET",,"984459","212286","-73.99924714","40.74936081"
"24565930","09/29/2006","13:37:00","MANHATTAN","OUTSIDE","32","0","STREET","MULTI DWELL - APT BUILD","1001611","241370","-73.93726827","40.82917154"
"24626219","10/03/2006","12:20:00","BROOKLYN","OUTSIDE","67","0","STREET",,"1004796","180307","-73.92594595","40.66156215"
"24687026","10/07/2006","21:50:00","BROOKLYN","OUTSIDE","77","0","STREET",,"995070","185913","-73.9609931","40.6769666"
"24839839","10/16/2006","22:50:00","BRONX","OUTSIDE","48","0","PLAYGROUND",,"1013607","250996","-73.89387917","40.85556035"
"24888645","10/19/2006","20:23:00","BROOKLYN","OUTSIDE","81","0","STREET",,"1006414","188250","-73.92008796","40.68336"
"24913682","10/22/2006","20:05:00","QUEENS","INSIDE","106","0","DWELLING","PVT HOUSE","1035137","185930","-73.81654339","40.67687361"
"24997737","10/26/2006","16:32:00","BROOKLYN","OUTSIDE","75","0","STREET","PVT HOUSE","1016004","181222","-73.88554385","40.66404052"
"25012789","10/28/2006","00:17:00","MANHATTAN","OUTSIDE","23","0","STREET","MULTI DWELL - PUBLIC HOUS","998430","228773","-73.94878928","40.79460196"
"25036115","10/29/2006","10:28:00","BROOKLYN","OUTSIDE","60","0","STREET",,"985372","147958","-73.9959627","40.57279461"
"25095839","11/01/2006","00:01:00","BRONX","OUTSIDE","47","0","STREET","BAR/NIGHT CLUB","1024347","257638","-73.85501559","40.87374837"
"25195150","11/07/2006","22:22:00","QUEENS","OUTSIDE","113","0","STREET",,"1050102","182925","-73.76262109","40.66852692"
"25207005","11/08/2006","21:04:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1008895","181134","-73.91116861","40.66382162"
"25283463","11/13/2006","19:21:00","BRONX","OUTSIDE","52","0","STREET",,"1017973","261618","-73.87804313","40.88469888"
"25344913","11/17/2006","21:18:00","QUEENS","OUTSIDE","103","0","STREET",,"1044083","193382","-73.78422517","40.69727164"
"25476052","11/26/2006","06:59:00","BROOKLYN","OUTSIDE","79","0","COMMERCIAL","SOCIAL CLUB/POLICY LOCATI","998494","187147","-73.94864627","40.6803488"
"25586127","12/03/2006","03:27:00","BRONX","OUTSIDE","44","0","STREET",,"1006490","244533","-73.91962775","40.83784212"
"25607879","12/02/2006","18:26:00","BROOKLYN","OUTSIDE","79","0","DWELLING","PVT HOUSE","1001420","187356","-73.93809637","40.68091727"
"25625020","12/05/2006","17:29:00","BRONX","INSIDE","44","0","DWELLING","MULTI DWELL - APT BUILD","1010036","246475","-73.90680532","40.8431627"
"25713833","12/10/2006","23:58:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1014764","178941","-73.89002376","40.65778404"
"25786519","12/15/2006","01:20:00","BROOKLYN","OUTSIDE","73","0","DWELLING","MULTI DWELL - APT BUILD","1010753","179172","-73.90447917","40.658431"
"25932834","12/25/2006","04:40:00","BRONX","OUTSIDE","52","0","STREET",,"1009554","253180","-73.90852206","40.86156732"
"25950255","12/22/2006","15:00:00","BROOKLYN","OUTSIDE","68","0","STREET",,"982125","168330","-74.00765697","40.62871144"
"25950261","12/26/2006","23:20:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1017958","182265","-73.87849543","40.6668961"
"26010438","12/30/2006","01:15:00","BRONX","OUTSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1005674","234940","-73.92260734","40.81151408"
"26022834","12/31/2006","04:08:00","BROOKLYN","OUTSIDE","81","0","STREET",,"1004878","190338","-73.9256197","40.68909479"
"26035864","01/01/2007","01:45:00","MANHATTAN","OUTSIDE","23","0","STREET",,"998746","229343","-73.94764679","40.79616594"
"26035872","12/30/2006","23:31:00","MANHATTAN","OUTSIDE","33","0","STREET",,"1001481","246268","-73.93772544","40.84261538"
"26069307","01/01/2007","01:00:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1020888","237527","-73.86763278","40.81856468"
"26251922","01/12/2007","23:28:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1021923","183134","-73.8641981","40.66926532"
"26311393","01/13/2007","23:35:00","BROOKLYN","OUTSIDE","71","0","STREET",,"1000172","179960","-73.9426134","40.66061923"
"26603706","01/31/2007","22:10:00","BROOKLYN","OUTSIDE","79","0","STREET",,"996478","189882","-73.95590977","40.68785876"
"26625289","02/01/2007","20:22:00","BROOKLYN","INSIDE","71","0","COMMERCIAL","BEAUTY/NAIL SALON","1002731","181032","-73.933387","40.66355666"
"26805790","02/11/2007","03:30:00","BRONX","INSIDE","43","0","DWELLING","MULTI DWELL - APT BUILD","1023109","243987","-73.85957117","40.83628602"
"27126160","02/28/2007","00:01:00","BRONX","OUTSIDE","46","0","STREET",,"1013266","253127","-73.89510262","40.86141043"
"27258377","03/07/2007","12:25:00","MANHATTAN","OUTSIDE","18","0","STREET","RESTAURANT/DINER","988925","218490","-73.98312448","40.76638798"
"27294341","03/08/2007","19:49:00","BRONX","OUTSIDE","42","0","TAXI/LIVERY",,"1014628","244061","-73.89021979","40.83652238"
"27459792","03/18/2007","15:59:00","BROOKLYN","INSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1009247","182073","-73.90989634","40.66639798"
"27501001","03/20/2007","20:03:00","BRONX","OUTSIDE","48","0","STREET",,"1014728","251063","-73.88982658","40.85574045"
"27606751","03/23/2007","20:06:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1020161","185443","-73.87053744","40.67561033"
"27606752","03/23/2007","19:53:00","BRONX","OUTSIDE","42","0","STREET",,"1011897","242507","-73.90009562","40.83226607"
"28224891","03/31/2007","01:25:00","MANHATTAN","OUTSIDE","33","0","STREET",,"1001311","244556","-73.93834421","40.83791677"
"28234044","04/02/2007","17:34:00","BRONX","OUTSIDE","43","0","STREET","MULTI DWELL - APT BUILD","1018464","238313","-73.87638638","40.82073174"
"28285977","04/04/2007","09:20:00","BROOKLYN","INSIDE","73","0","COMMERCIAL","GROCERY/BODEGA","1007055","179884","-73.91780511","40.66039558"
"28318237","04/07/2007","03:01:00","BRONX","OUTSIDE","52","0","STREET",,"1017478","256069","-73.8798608","40.86947048"
"28446320","04/13/2007","19:57:00","BROOKLYN","OUTSIDE","81","0","STREET",,"1002660","186852","-73.93362702","40.67953141"
"28503013","04/17/2007","12:40:00","BROOKLYN","INSIDE","77","0","DWELLING",,"997735","185302","-73.95138645","40.67528588"
"28523998","04/18/2007","03:30:00","BROOKLYN","OUTSIDE","70","0","STREET",,"996561","173958","-73.95563956","40.64415081"
"28575968","04/21/2007","21:28:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1006641","185717","-73.91927792","40.67640692"
"28609132","04/22/2007","03:55:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1010953","180954","-73.90375127","40.66332159"
"28755030","04/30/2007","14:36:00","QUEENS","OUTSIDE","101","0","STREET",,"1046305","156353","-73.77655262","40.59562006"
"28907940","05/08/2007","21:11:00","BROOKLYN","OUTSIDE","67","0","STREET",,"997237","172337","-73.95320676","40.63970054"
"28926744","05/09/2007","13:30:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1026379","237318","-73.8477958","40.81796655"
"28926748","05/09/2007","18:11:00","QUEENS","OUTSIDE","101","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1053639","158980","-73.75011736","40.60277623"
"29013343","05/14/2007","04:53:00","BROOKLYN","OUTSIDE","88","0","STREET","RESTAURANT/DINER","993284","188333","-73.96742876","40.68361095"
"29013344","05/11/2007","13:45:00","MANHATTAN","OUTSIDE","28","0","STREET",,"997541","230615","-73.95199632","40.79965913"
"29059035","03/08/2007","20:09:00","BRONX","OUTSIDE","44","0","STREET",,"1007579","241875","-73.91570143","40.83054387"
"29080493","05/17/2007","11:17:00","BROOKLYN","INSIDE","73","0","DWELLING","MULTI DWELL - APT BUILD","1008245","183796","-73.91350206","40.67113"
"29098918","05/17/2007","22:10:00","BROOKLYN","INSIDE","61","0","DWELLING","MULTI DWELL - APT BUILD","995911","160525","-73.958005","40.60728092"
